,time,S,E,I_sc,I_c,I_ct,I_ch,I_cicu,death,R,R_ct,N_contact,N,CumIncid,Cum_import,Cum_ss,CumIncid_tot,CumED_ct,CumAdmit,CumICU,Cumdx_ct,Cumdx_admicu,Cumdx_tot,pSet,dur_latent,dur_incubation,dur_symptomatic,dur_admitted,dur_icu,prob_test,prob_admit_diagnosed,condprob_icu,condprob_cfr,R0,initpop,seed_backCalc,prop_travel_test,drop_Reffective,social_distancing,tau_1,tau_2,tau_1_max,tau_2_max,when_test_increase,Ncases_trigger,serial_interval,event_ss,event_ss_modulo,cfr_among_dx,cfr_among_admit,import_travel,prob_diagnosed,prob_test_max,dur_subclinical,dur_inf,beta,omega,alpha,g1,g2,g3,rate_icu,death_rate,length_of_stay,parm_import,prob_admit,min_SI_calc,max_SI_calc,valid_si_check,validity_cfr_among_dx,valid_cfr_check,prob_test_max_valid,valid_prob_test_max_check,valid_tau_1_check,valid_tau_2_check,valid_prob_test_check,valid_keep,LHS_seed,seed_prop
12,11,6195778.95820512,180.70595677621498,218.604981758824,241.555435782255,24.589926752763,15.239163423822902,2.15957738918779,1.03314076791298,243.30315680300097,24.850455429355698,6196687.97819167,6196731,740.041786178598,2.00000781980882,10.0000008849296,752.0417948833369,42.972066663886096,24.900197099156397,4.32079787910706,1.9367517399302399,6.98255081985684,8.91930255978707,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
13,12,6195660.06526083,203.54230340730498,242.68579269772098,266.513993101616,27.662566753670898,17.234242613334402,2.50464925741561,1.29985030270627,279.56000608133996,29.931334949209,6196682.29869107,6196731,853.934731869714,2.00000781980882,14.999999474798301,870.934739164317,49.773778508075,28.8588653682612,5.22379769805983,2.32964867226341,8.47758492295304,10.8072335952165,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
14,13,6195528.86047701,227.131963109175,270.23888080237003,294.56878457759603,31.0393660488666,19.4283089408469,2.8799711610076897,1.60775973777004,319.597976236995,35.6465123722415,6196676.04459411,6196731,980.139530938784,2.00000781980882,19.9999842282785,1002.13952298687,57.339640911589896,33.2622773491429,6.24323335726683,2.7710105214791,10.170187313088599,12.941197834567802,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
15,14,6195388.89442302,248.376757850853,299.909899027161,326.018658489743,34.758839249194196,21.845387350837196,3.28967676864547,1.96056274065425,363.88533231990095,42.060463185217706,6196669.14553389,6196731,1120.10558492507,2.00000781980882,19.999984237326,1142.1055769822,65.75488868881821,38.16004060573071,7.39096528466607,3.26575975231425,12.0801286353022,15.345888387616501,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
16,15,6195233.9469185,273.093018094016,331.54143854096696,360.856028107786,38.8247426902465,24.489577115335397,3.7375973282262303,2.36242313257057,412.907011604801,49.2412448905923,6196661.58565974,6196731,1275.05308944741,2.00000781980882,19.999984237326,1297.0530815045402,75.0725607891452,43.58302436782579,8.679534998815559,3.8190888063710497,14.2284965234078,18.047585329778897,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
17,16,6195062.63409405,301.01183667415796,366.023845904217,399.23680678276804,43.258388179636796,27.375383694160398,4.2271544192572,2.8179116425426094,467.1555474529401,57.2590311969255,6196653.32116207,6196731,1446.36591388947,2.00000781980882,19.999984237326,1468.3659059466,85.36470684726979,49.5731622852528,10.121925557703001,4.4363434472745595,16.6373042769034,21.073647724178,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
18,17,6194873.34352503,332.149037971645,403.96340898673895,441.47593125602697,48.0982258752816,30.527490425072997,4.76204651094495,3.33200181077931,527.15826383152,66.1900683050937,6196644.28023538,6196731,1635.65648291597,2.00000781980882,19.999984237326,1657.6564749730999,96.72491138636299,56.18492154080971,11.732239547128401,5.12333266017847,19.3304695086106,24.453802168789,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
19,18,6194664.25085199,366.680807410237,445.849766554825,487.979398196529,53.39236348261829,33.9764596122625,5.3465687595663605,3.91012301741446,593.494498290739,76.1191626870081,6196634.37448513,6196731,1844.74915595407,2.00000781980882,19.999984237326,1866.7491480111998,109.26265598633199,63.4820215725377,13.526129808552898,5.8865228281448605,22.3344750440154,28.2209978721603,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
20,19,6194433.31874088,404.88183226551104,492.14054241982905,539.215159753546,59.19539367800299,37.756946341174,5.98572405934235,4.55823635122512,666.806220723013,87.14120353288651,6196623.50369957,6196731,2075.6812670674,2.00000781980882,19.999984237326,2097.6812591245302,123.101265318475,71.5362386441555,15.521069199252901,7.05174605553778,27.3838699266815,34.4356159822193,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
21,20,6194178.285732799,447.095558011486,543.304739445568,595.703020942355,65.5673248126282,41.907132005125106,6.685256931432231,5.28291795329961,747.806009589544,99.3623075138476,6196611.5573683,6196731,2330.71427514815,2.00000781980882,19.999984237326,2352.71426720528,138.37767088018,80.4272683361529,17.7365588273953,9.03872210178278,36.725809150349704,45.7645312521324,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
22,21,6193896.64876474,493.721126376459,599.8457719562281,658.013768704859,72.5735299124968,46.468744624482,7.4516691116574405,6.09144463592377,837.2843091147901,112.900870825387,6196598.41461172,6196731,2612.3512432051502,2.00000781980882,19.999984237326,2634.35123526228,155.243120578819,90.24313853112791,20.1943227453548,11.2387489548278,47.09746702192351,58.3362159767513,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
23,22,6193585.6411510995,545.2088428298371,662.315012562189,726.772720085276,80.2851810557032,51.4873578748563,8.29224073606441,6.9918818146126105,936.116941156079,127.888670787493,6196583.94333852,6196731,2923.35884537834,2.00000781980882,19.999995703964398,2945.35884890211,173.864407625675,101.080924643055,22.9185130797257,13.6731638539133,58.6009769825185,72.2741408364317,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
24,23,6193237.12092581,606.0711113210621,732.2886842644709,802.753575424574,88.78971205024608,57.0185325826844,9.21514486585923,7.9931762661969605,1045.27657029263,144.472567125893,6196567.98343424,6196731,3266.8791100983003,2.00000781980882,24.999956275494,3293.8790741936104,194.435572567435,113.053560323444,25.936018596297696,16.3657554053041,71.3499875272708,87.7157429325749,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
25,24,6192852.35571207,671.6360789542961,810.6246579026821,887.015421902596,98.2060711439674,63.1368271051126,10.230120327953,9.105293453811411,1165.86978754819,162.820029593923,6196550.32168797,6196731,3646.6443501860294,2.00000781980882,29.999929926684104,3678.64428793253,217.197246315611,126.301095309155,29.277424809855297,19.343676310704698,85.4733980252499,104.817074335954,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
26,25,6192432.41056824,739.215063732731,896.443312430651,980.437170520945,108.633017644354,69.90582643888091,11.348354178820697,10.3394055935426,1299.1466915312199,183.120589696161,6196530.77339615,6196731,4066.5894939703603,2.00000781980882,29.9999299771343,4098.58943176731,242.38598549354302,140.961208058216,32.9772898634419,22.6376751525362,101.116695060718,123.75437021325399,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
27,26,6191968.32211804,815.077196439783,990.11970683066,1083.63872729221,120.140385741663,77.3729870685588,12.5812796787743,11.7079896093761,1446.45984435008,205.57976495570702,6196509.1973579,6196731,4530.677944169871,2.00000781980882,29.9999299771343,4562.677881966811,270.22095322577803,157.1614538283,37.073147413952704,26.281073719510303,118.438498198536,144.719571918047,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
28,27,6191455.67855827,899.4527911055859,1093.1388518250399,1197.45959820994,132.822282399607,85.60051586738909,13.940559165950802,13.2248363598159,1609.2630949357,230.418911867726,6196485.41180621,6196731,5043.32150393981,2.00000781980882,29.9999299771343,5075.32144173676,300.956966726151,175.050138934337,41.6055088072284,30.3097334675715,137.610584219019,167.92031768658998,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
29,28,6190889.52618569,992.9081685203661,1206.76761502676,1322.96299719953,146.797560724344,94.6656983077593,15.438860921337099,14.9051239475813,1789.14722722837,257.880562437535,6196459.1927561,6196731,5609.473876516639,2.00000781980882,29.9999299771343,5641.473814313579,334.88891464640204,194.798891692155,46.618793299160096,34.7629355935186,158.821400959734,193.584336553253,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
30,29,6190264.35296914,1096.22623495015,1332.22812392034,1461.37638181517,162.203227429555,104.65716494174102,17.0902856832404,16.765563678855802,1987.8674849268302,288.232563514803,6196430.28375827,6196731,6234.647092569649,2.00000831389678,29.9999299771343,6266.6470308606795,372.348208288736,216.60059695945998,52.1620599013702,39.6840602276269,182.27898798129903,221.963048208926,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
31,30,6189573.52939785,1210.37461882518,1470.79046895935,1614.43082730428,179.282256347384,115.699914916675,18.911032571992,18.824574526416303,2207.38076169082,321.776147014092,6196398.28222164,6196731,6924.970661829891,2.50001034916038,29.9999299771343,6957.470602156191,413.797122086118,240.696803290441,58.2900382642054,45.122042884768895,208.215035558279,253.33707844304797,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
32,31,6188965.22410512,1214.2100400188,1594.81223522919,1780.6009881214002,197.80653758052102,127.70292957904499,20.9173877485525,21.102557816491498,2449.7844643176604,358.838754467768,6196363.47058728,6196731,7532.775953712049,3.00001119024018,29.9999299771343,7565.77589487942,459.246718112649,267.121449079729,65.0616919510063,51.1302532480199,236.880143769978,288.010397017998,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
33,32,6188304.83937547,1257.81111214495,1696.99342055531,1951.70798664591,216.823487524817,140.143724053921,23.103354899903604,23.6206938235812,2716.34686805536,399.609976823909,6196327.30873971,6196731,8193.16067975756,3.00001479295791,29.9999299771343,8226.16062452765,507.876652075624,295.424585050507,72.5153315279837,57.738199666959,268.45115475607497,326.189354423034,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
34,33,6187592.91855689,1324.41430357687,1796.08149393693,2125.0583511164,236.139114119476,152.85883728235902,25.446753601797198,26.3983080450282,3007.51748798269,444.16679345169297,6196290.15698696,6196731,8904.5814865606,3.50002627762891,29.9999302750257,8938.081443113259,559.542595992384,325.467210507969,80.6692034537817,64.95696436035401,303.028636062785,367.98560042313795,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
35,34,6186824.17467599,1409.57999589182,1901.6406566959802,2300.52887385136,255.680730529793,165.838106108516,27.927388327957896,29.452227660436503,3323.60489814969,492.572446802104,6196252.10154738,6196731,9667.82548164363,4.0000111115918,34.9998312624184,9706.82532401764,614.212642500167,357.258256928641,89.5383128702984,72.7956470043959,340.69694377337504,413.49259077777,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
36,35,6186000.90679851,1503.84045853625,2017.5575318007102,2480.44822735296,275.763103600149,179.234589997513,30.531741778780102,32.7972667198728,3665.02454757188,544.8957341341,6196212.67329791,6196731,10485.093362939,5.000022885756151,39.9998156674703,10530.0932014922,672.244199616877,390.97823661353897,99.14013189344308,81.2637627019757,381.54584764478795,462.809610346762,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
37,36,6185124.54251059,1602.1123751206399,2143.70582906864,2667.13461919427,296.680726356824,193.19963477558102,33.2592490621078,36.4474817123743,4032.6275904559707,601.2899836646579,6196171.4129081,6196731,11359.4576480199,7.0000257236896095,39.9998156674703,11406.457489411101,734.041914884349,426.83516068719706,109.50350030955799,90.38589172288809,425.705133058457,516.091024781344,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
38,37,6184186.82387792,1709.3272024812698,2280.25109787557,2862.22657488462,318.60921421136396,207.8387346325,36.11368132148829,40.4171383422603,4427.46387244136,661.928605891904,6196128.0212315,6196731,12294.1763058693,10.0000005455693,39.9998156674703,12344.1761220823,799.904494204617,465.00288019490097,120.662031596784,100.18950091631399,473.322322254075,573.5118231703881,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
39,38,6183186.05116786,1824.8834019657502,2428.09062424179,3065.82954307233,341.34505072838,223.147230760313,39.1029960044255,44.721244849331995,4850.81103149191,727.0177090246569,6196082.68347766,6196731,13292.949038901299,11.9999775700848,39.9998156674703,13344.948832138898,869.775617040887,505.558614326223,132.655078842389,110.70743609780399,524.567131790222,635.274567888025,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
40,39,6182116.884259901,1948.54147381238,2587.69336454719,3280.8555022515698,365.39441192594904,239.32567142395501,42.2334567029435,49.375508921218795,5303.961956582821,796.734393938177,6196034.67095103,6196731,14359.6159445327,14.499979906059101,39.9998156674703,14414.115740106201,944.279993316182,548.783449596064,145.521764448551,121.96614734386002,579.6096763083129,701.575823652171,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
41,40,6180975.1539483005,2080.79638434823,2759.49442112219,3508.23787199806,390.784113987642,256.433943082594,45.5238928839188,54.397175325113004,5788.78536037429,871.3928885808419,6195983.86087473,6196731,15498.846187904599,17.0000481307902,39.9998156674703,15555.8460517028,1023.6764753173301,594.855538542784,159.316992099095,134.01741201459498,638.680202057468,772.697614072061,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
42,41,6179758.41774987,2221.76368948913,2943.9349502658,3748.13641766159,417.35915224204103,274.476902964818,48.982746337086404,59.8050698900576,6306.914334144471,951.208987135606,6195930.37612857,6196731,16715.0823411462,17.5000933169149,39.9998156674703,16772.5822501306,1107.95425999895,643.87859857066,174.08858521376203,146.89340777294902,701.985994074225,848.879401847171,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
43,42,6178456.4539515,2372.16027871508,3141.5018890379997,4005.5777553539297,446.192264243752,293.81601537241403,52.6303333355175,65.619472717134,6860.519474259389,1036.52856546173,6195872.74191433,6196731,18013.5461168576,21.000115971836802,39.9998156674703,18074.5460484969,1198.43803768964,696.348613440912,189.89928387790198,160.650356255671,769.7911770315641,930.4415332872329,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
44,43,6177066.968396599,2532.8287280517397,3352.9339321363395,4278.975958253521,476.706231366551,314.33448513714296,56.4908763395294,71.863503146011,7452.12376598213,1127.77412298889,6195811.60490402,6196731,19400.0316610924,24.0001266419988,39.9998156674703,19464.0316034018,1294.86442710137,752.304791876756,206.82167374894698,175.358288240947,842.400716525805,1017.7590047667501,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
